day_order,day,tray_no,tray,capture_id,cell_id,row,column,ndvi_valid_pixels,ndvi_mean,ndvi_median,ndvi_std,ndvi_p10,ndvi_p90,ndre_valid_pixels,ndre_mean,ndre_median,ndre_std,ndre_p10,ndre_p90,gndvi_valid_pixels,gndvi_mean,gndvi_median,gndvi_std,gndvi_p10,gndvi_p90
1,Day 1,8,Tray 8,DJI_20260618124632_0008,35,4,5,8464,0.3647940158843994,0.45565974712371826,0.24192331731319427,0.03346888348460199,0.5951065599918365,8464,0.020527206361293793,0.08498583734035492,0.2848776578903198,-0.39372438192367554,0.37364424169063565,8464,0.10650302469730377,0.3501821756362915,0.4742058515548706,-0.5373300731182098,0.6647315442562103
1,Day 1,8,Tray 8,DJI_20260618124632_0008,36,4,6,8464,0.2804197669029236,0.35978055000305176,0.23076921701431274,-0.05368494018912315,0.5299198031425476,8464,-0.11307547241449356,-0.09620688855648041,0.22554534673690796,-0.4182783007621765,0.167908276617527,8464,0.03692251443862915,0.1838545799255371,0.40343642234802246,-0.5057914853096008,0.5040154159069061
1,Day 1,8,Tray 8,DJI_20260618124632_0008,37,4,7,8464,0.31420788168907166,0.39841270446777344,0.2006160020828247,0.07789776846766476,0.5105712413787842,8464,-0.08530764281749725,-0.05374603718519211,0.19784533977508545,-0.3999902099370956,0.13699288666248316,8464,0.05161357298493385,0.16539716720581055,0.37858209013938904,-0.47780585289001465,0.48331581354141234
1,Day 1,8,Tray 8,DJI_20260618124632_0008,38,4,8,8464,0.26358485221862793,0.1993156522512436,0.20044976472854614,0.02349964808672667,0.5246509730815887,8464,-0.11689476668834686,-0.1653386503458023,0.2065218687057495,-0.36804208159446716,0.17698199599981304,8464,-0.03692011907696724,-0.17016716301441193,0.3646301031112671,-0.46349942684173584,0.48850832581520076
1,Day 1,8,Tray 8,DJI_20260618124632_0008,39,4,9,8464,0.3056240379810333,0.2555094361305237,0.20172230899333954,0.12154293730854988,0.555062735080719,8464,-0.06375128775835037,-0.12865588068962097,0.23839367926120758,-0.33288623094558717,0.24769760817289352,8464,0.02982805296778679,-0.10227636247873306,0.39962154626846313,-0.4922902435064316,0.5581622123718262
1,Day 1,8,Tray 8,DJI_20260618124632_0008,40,4,10,8464,0.2711905241012573,0.20123890042304993,0.17507071793079376,0.11454855427145959,0.525626790523529,8464,-0.08874187618494034,-0.1474553942680359,0.20612485706806183,-0.32115542292594906,0.17850573509931564,8464,-0.014060866087675095,-0.1555037647485733,0.3756554424762726,-0.47518024444580076,0.6015220463275909
1,Day 1,8,Tray 8,DJI_20260618124632_0008,41,5,1,8464,0.3108171820640564,0.2577061653137207,0.20870426297187805,0.09973230808973313,0.6238170266151428,8464,-0.006990278605371714,-0.07092452049255371,0.23719185590744019,-0.26875576078891755,0.3661552548408508,8464,0.1373627930879593,-0.03241933882236481,0.37796640396118164,-0.2934302091598511,0.6660798192024231
1,Day 1,8,Tray 8,DJI_20260618124632_0008,42,5,2,8464,0.36010295152664185,0.40308746695518494,0.18357926607131958,0.13948533236980437,0.5865222394466401,8464,0.03627786785364151,0.03852469474077225,0.1926831752061844,-0.18488443791866302,0.30875884294509887,8464,0.21609364449977875,0.3585382103919983,0.34968969225883484,-0.24828532338142395,0.6287848889827728
1,Day 1,8,Tray 8,DJI_20260618124632_0008,43,5,3,8464,0.38287439942359924,0.40011727809906006,0.1676400601863861,0.15382371246814727,0.6029515504837036,8464,0.05387292429804802,0.024807680398225784,0.18788295984268188,-0.15818011164665222,0.33626517653465265,8464,0.2505629062652588,0.3267262876033783,0.3271556794643402,-0.16833095252513885,0.6498522698879242
1,Day 1,8,Tray 8,DJI_20260618124632_0008,44,5,4,8464,0.3851391077041626,0.4116958677768707,0.17074120044708252,0.16404518783092498,0.5944535613059997,8464,0.04429035261273384,0.03336607664823532,0.19539499282836914,-0.16677540242671965,0.30350664258003235,8464,0.17914201319217682,0.3488501012325287,0.40559250116348267,-0.42258475124835965,0.6262430846691132
1,Day 1,8,Tray 8,DJI_20260618124632_0008,45,5,5,8464,0.3829057216644287,0.43589743971824646,0.1965615600347519,0.1287998750805855,0.5940608382225037,8464,0.023380547761917114,0.039744965732097626,0.23556922376155853,-0.28896450996398926,0.3092356503009796,8464,0.062253955751657486,-0.08808290213346481,0.41776043176651,-0.49498819708824154,0.5668611824512482
1,Day 1,8,Tray 8,DJI_20260618124632_0008,46,5,6,8464,0.34778478741645813,0.386381596326828,0.2058999240398407,0.11044955849647523,0.5957080364227294,8464,-0.017491422593593597,-0.04286785423755646,0.23680391907691956,-0.33114929497241974,0.3257594406604767,8464,0.010534876026213169,-0.1329367756843567,0.3707650303840637,-0.46766304373741147,0.49767199158668507
1,Day 1,8,Tray 8,DJI_20260618124632_0008,47,5,7,8464,0.3294050395488739,0.3593871295452118,0.19392365217208862,0.12063564062118531,0.5581512928009033,8464,-0.050057247281074524,-0.08920711278915405,0.22147467732429504,-0.3045282661914825,0.22179139852523802,8464,-0.0011774388840422034,-0.1319972425699234,0.36267247796058655,-0.4903775006532669,0.4797351777553558
1,Day 1,8,Tray 8,DJI_20260618124632_0008,48,5,8,8464,0.30083829164505005,0.24935945868492126,0.16716045141220093,0.13309806436300278,0.5168079674243927,8464,-0.08081594109535217,-0.1405096799135208,0.17913034558296204,-0.2731236517429352,0.16406778991222376,8464,-0.0756344199180603,-0.1660022735595703,0.3508005142211914,-0.5147297739982605,0.4594069331884384
1,Day 1,8,Tray 8,DJI_20260618124632_0008,49,5,9,8464,0.2975557744503021,0.2085474133491516,0.1880989521741867,0.13814790546894073,0.5458277285099029,8464,-0.04602022096514702,-0.11358340084552765,0.22128194570541382,-0.22275179922580718,0.24916642904281613,8464,0.009122082032263279,-0.17150622606277466,0.4027882218360901,-0.517235666513443,0.6587151646614074
1,Day 1,8,Tray 8,DJI_20260618124632_0008,50,5,10,8464,0.27704352140426636,0.19963578879833221,0.1593940258026123,0.14273449778556824,0.5142025053501129,8464,-0.08211273699998856,-0.14429530501365662,0.1846592128276825,-0.24888606369495392,0.18949064314365388,8464,-0.032557837665081024,-0.17773942649364471,0.3455187976360321,-0.423219233751297,0.5870474457740783
1,Day 1,8,Tray 8,DJI_20260618124632_0008,51,6,1,8464,0.2711123824119568,0.17648203670978546,0.20366761088371277,0.10239631980657579,0.599960470199585,8464,-0.04234939068555832,-0.14560872316360474,0.22785428166389465,-0.242694491147995,0.3215113371610641,8464,0.07928311079740524,-0.14703556895256042,0.3637351095676422,-0.22366651892662048,0.6254867315292358
1,Day 1,8,Tray 8,DJI_20260618124632_0008,52,6,2,8464,0.29717573523521423,0.24516156315803528,0.1907692402601242,0.12839760333299638,0.5919998943805694,8464,-0.015627561137080193,-0.08615206927061081,0.20637956261634827,-0.186956524848938,0.3077953428030014,8464,0.11806264519691467,-0.0680924654006958,0.3293890953063965,-0.19109947979450226,0.6110695600509644
1,Day 1,8,Tray 8,DJI_20260618124632_0008,53,6,3,8464,0.3207302391529083,0.27412205934524536,0.20657525956630707,0.11968953087925911,0.6395633697509765,8464,0.021994920447468758,-0.05896243453025818,0.24282507598400116,-0.18592527508735657,0.45674162507057187,8464,0.05007559806108475,-0.12314865738153458,0.38804036378860474,-0.41653856933116906,0.6713279664516448
1,Day 1,8,Tray 8,DJI_20260618124632_0008,54,6,4,8464,0.3512112498283386,0.36030489206314087,0.21067281067371368,0.12769325077533722,0.6371098816394806,8464,0.04014110937714577,0.008843034505844116,0.23400825262069702,-0.18379137367010115,0.41745903789997096,8464,0.0815795511007309,-0.11118648946285248,0.4006389379501343,-0.4505522668361664,0.6622502386569976
1,Day 1,8,Tray 8,DJI_20260618124632_0008,55,6,5,8464,0.32538527250289917,0.3162432014942169,0.22181136906147003,0.07164832130074501,0.6159502744674682,8464,-0.0009698962676338851,-0.03351176530122757,0.2508445680141449,-0.30117726922035215,0.3745008558034896,8464,-0.014019873924553394,-0.15206076204776764,0.3869420886039734,-0.4853101074695587,0.5705188333988189
1,Day 1,8,Tray 8,DJI_20260618124632_0008,56,6,6,8464,0.28072237968444824,0.23711104691028595,0.19713108241558075,0.08714285492897034,0.5686063170433044,8464,-0.06865587085485458,-0.1363951712846756,0.2155076414346695,-0.30622008442878723,0.28309574425220485,8464,-0.08651469647884369,-0.16203178465366364,0.3251202702522278,-0.4645901769399643,0.47781935930252073
1,Day 1,8,Tray 8,DJI_20260618124632_0008,57,6,7,8464,0.2701312005519867,0.20221006870269775,0.19864249229431152,0.08364701271057129,0.5534366071224213,8464,-0.09230544418096542,-0.1549851894378662,0.21184544265270233,-0.3364882469177246,0.22934059947729107,8464,-0.11332971602678299,-0.17512331902980804,0.2982601821422577,-0.4583333432674408,0.43077186346054075
1,Day 1,8,Tray 8,DJI_20260618124632_0008,58,6,8,8464,0.2760295271873474,0.18847189843654633,0.18161378800868988,0.12353503331542015,0.5383854448795318,8464,-0.10533734411001205,-0.16749821603298187,0.18286900222301483,-0.297457018494606,0.17089205682277678,8464,-0.11487407982349396,-0.185238778591156,0.30077236890792847,-0.45395430028438566,0.4174959301948547
1,Day 1,8,Tray 8,DJI_20260618124632_0008,59,6,9,8464,0.26126936078071594,0.1843600571155548,0.17287762463092804,0.12647992372512817,0.5150501728057861,8464,-0.0942033976316452,-0.16580010950565338,0.2022131234407425,-0.27058629691600794,0.19737505912780762,8464,-0.07703345268964767,-0.18902438879013062,0.33798009157180786,-0.4762526214122772,0.5407460689544678
1,Day 1,8,Tray 8,DJI_20260618124632_0008,60,6,10,8464,0.24547350406646729,0.18445202708244324,0.15216147899627686,0.13664539009332657,0.500956094264984,8464,-0.09438838809728622,-0.14945365488529205,0.20305879414081573,-0.23153989017009735,0.2285541892051695,8464,-0.10352232307195663,-0.19666507840156555,0.30851760506629944,-0.33990658819675446,0.47611169219017013
1,Day 1,8,Tray 8,DJI_20260618124632_0008,61,7,1,8464,0.23479512333869934,0.16442951560020447,0.18838505446910858,0.110030397772789,0.5987444102764129,8464,-0.07658309489488602,-0.16883116960525513,0.23695367574691772,-0.2237158641219139,0.39851214885711655,8464,-0.028880838304758072,-0.17118841409683228,0.2955102026462555,-0.22247934341430664,0.5139679372310637
1,Day 1,8,Tray 8,DJI_20260618124632_0008,62,7,2,8464,0.25523707270622253,0.1711367964744568,0.2008131444454193,0.10622276812791824,0.5958676934242249,8464,-0.05395394191145897,-0.15286940336227417,0.23237377405166626,-0.21766279637813568,0.3653913736343384,8464,-0.012082213535904884,-0.15580569207668304,0.30552056431770325,-0.22390754371881486,0.5421162247657775
1,Day 1,8,Tray 8,DJI_20260618124632_0008,63,7,3,8464,0.29176053404808044,0.30021846294403076,0.23396259546279907,0.08031147494912151,0.5897163569927215,8464,-0.028640663251280785,-0.045497629791498184,0.24724498391151428,-0.31272172033786766,0.32093653082847595,8464,0.08694005012512207,-0.06799070537090302,0.3912569284439087,-0.38672536611557007,0.6600913882255554
1,Day 1,8,Tray 8,DJI_20260618124632_0008,64,7,4,8464,0.2380918264389038,0.20165854692459106,0.23708733916282654,-0.05912596359848976,0.5850422382354736,8464,-0.07290779799222946,-0.12981100380420685,0.26954367756843567,-0.4085941523313522,0.4062306374311447,8464,-0.05623188242316246,-0.14433421194553375,0.35706958174705505,-0.512940365076065,0.5234412550926208
1,Day 1,8,Tray 8,DJI_20260618124632_0008,65,7,5,8464,0.24014680087566376,0.1960950642824173,0.2364494800567627,-0.035024471580982194,0.6004505753517149,8464,-0.0835956335067749,-0.142578125,0.2633817791938782,-0.3901300817728042,0.3848155111074447,8464,-0.09890401363372803,-0.17486730217933655,0.3462112545967102,-0.4883990168571472,0.48962149024009705
1,Day 1,8,Tray 8,DJI_20260618124632_0008,66,7,6,8464,0.23924513161182404,0.17964191734790802,0.21974283456802368,-0.004775151237845405,0.5796074807643891,8464,-0.10918942093849182,-0.16104337573051453,0.23450185358524323,-0.3681635946035384,0.25322282314300537,8464,-0.13458946347236633,-0.1809661090373993,0.27552756667137146,-0.4355531334877014,0.34630861282348635
1,Day 1,8,Tray 8,DJI_20260618124632_0008,67,7,7,8464,0.2399541586637497,0.17997848987579346,0.23927241563796997,-0.03926325067877767,0.5639214694499969,8464,-0.11069315671920776,-0.16051973402500153,0.24607005715370178,-0.443433552980423,0.241810604929924,8464,-0.14142602682113647,-0.1738569587469101,0.28432488441467285,-0.5032686710357666,0.38434182703495023
1,Day 1,8,Tray 8,DJI_20260618124632_0008,68,7,8,8464,0.2218453288078308,0.16452549397945404,0.20370760560035706,0.053351799771189694,0.534983617067337,8464,-0.13390102982521057,-0.1767241358757019,0.19531728327274323,-0.33005571365356445,0.17292994409799575,8464,-0.15528884530067444,-0.1897192895412445,0.24293774366378784,-0.4328557729721069,0.21716262996196736
1,Day 1,8,Tray 8,DJI_20260618124632_0008,69,7,9,8464,0.2200278341770172,0.17073673009872437,0.17631684243679047,0.10290517657995225,0.5108636915683745,8464,-0.13489185273647308,-0.1809661090373993,0.1787155717611313,-0.2702670186758041,0.11867475137114511,8464,-0.1578328162431717,-0.19824433326721191,0.25248292088508606,-0.3787878751754761,0.11243307590484619
1,Day 1,8,Tray 8,DJI_20260618124632_0008,70,7,10,8464,0.235773965716362,0.1784849762916565,0.18676894903182983,0.0459381725639105,0.5523017168045044,8464,-0.11373604089021683,-0.1657755970954895,0.20631124079227448,-0.3337170481681824,0.19094602763652802,8464,-0.10536182671785355,-0.20183837413787842,0.29741594195365906,-0.3898943543434143,0.37994644045829773
2,Day 2,1,Tray 1,DJI_20260620131000_0001,1,1,1,8464,0.2603189945220947,0.1938716620206833,0.1694289594888687,0.1291363373398781,0.5481001138687134,8464,-0.1012343168258667,-0.1419408768415451,0.1672798991203308,-0.23351103663444517,0.12416886389255515,8464,0.05562284588813782,-0.12732277810573578,0.3315069079399109,-0.20193718373775482,0.6611356317996979
2,Day 2,1,Tray 1,DJI_20260620131000_0001,2,1,2,8464,0.27780547738075256,0.2024650126695633,0.17830099165439606,0.13847852498292923,0.5650684595108032,8464,-0.0900833010673523,-0.1274779736995697,0.18188223242759705,-0.26887420713901516,0.1796136498451233,8464,0.06461131572723389,-0.10915493220090866,0.33874353766441345,-0.2195956468582153,0.6398329854011535
2,Day 2,1,Tray 1,DJI_20260620131000_0001,3,1,3,8464,0.2809060513973236,0.21122315526008606,0.1856294721364975,0.1160696491599083,0.5563032805919647,8464,-0.06817200034856796,-0.10258481651544571,0.19609563052654266,-0.28369906544685364,0.2198643609881401,8464,0.10704564303159714,-0.07626257091760635,0.3275105059146881,-0.19792108684778212,0.6128669321537018
2,Day 2,1,Tray 1,DJI_20260620131000_0001,4,1,4,8464,0.281546026468277,0.2362397015094757,0.22977688908576965,0.024175444059073938,0.5744057357311249,8464,-0.07754616439342499,-0.08383511006832123,0.23357681930065155,-0.44689579904079435,0.22438611090183258,8464,0.06606145203113556,-0.07234042882919312,0.38475486636161804,-0.4549499452114105,0.5900875806808471
2,Day 2,1,Tray 1,DJI_20260620131000_0001,5,1,5,8464,0.24910636246204376,0.1952928751707077,0.21033097803592682,-0.00477832984179258,0.5485269367694855,8464,-0.10520580410957336,-0.09103922545909882,0.20280292630195618,-0.38346425592899325,0.14777952283620835,8464,0.022739505395293236,-0.0767814889550209,0.33034756779670715,-0.3547392606735229,0.5505035281181335
2,Day 2,1,Tray 1,DJI_20260620131000_0001,6,1,6,8464,0.2310735434293747,0.18311578035354614,0.20823930203914642,-0.02825283836573362,0.5391209125518799,8464,-0.11639880388975143,-0.09550561755895615,0.20281489193439484,-0.38737398087978364,0.13730282336473443,8464,-0.039739664644002914,-0.09127248823642731,0.3015492260456085,-0.3901855319738388,0.4899639219045639
2,Day 2,1,Tray 1,DJI_20260620131000_0001,7,1,7,8464,0.27677416801452637,0.1954098343849182,0.1991695910692215,0.07439113706350327,0.5536366045475006,8464,-0.09909431636333466,-0.08707194030284882,0.18100595474243164,-0.35657678842544555,0.1460258811712265,8464,-0.02673950418829918,-0.08433734625577927,0.2901560962200165,-0.36607010662555695,0.4746303498744963
2,Day 2,1,Tray 1,DJI_20260620131000_0001,8,1,8,8464,0.25916576385498047,0.19079482555389404,0.19668196141719818,0.056975506246089935,0.554420268535614,8464,-0.10190840810537338,-0.09069117158651352,0.17778490483760834,-0.3449477255344391,0.12126358821988102,8464,-0.05021815747022629,-0.09156337380409241,0.29798024892807007,-0.4164648950099945,0.46868884563446045
2,Day 2,1,Tray 1,DJI_20260620131000_0001,9,1,9,8464,0.2303256094455719,0.19118714332580566,0.18129263818264008,0.04459507539868355,0.5185570299625396,8464,-0.12948822975158691,-0.10496491938829422,0.16949734091758728,-0.3700803816318512,0.058363839611411096,8464,-0.07123419642448425,-0.10511402040719986,0.29318779706954956,-0.4435279488563537,0.44592237770557397
2,Day 2,1,Tray 1,DJI_20260620131000_0001,10,1,10,8464,0.24139992892742157,0.20624354481697083,0.13299137353897095,0.11234073862433434,0.4557347744703293,8464,-0.13391640782356262,-0.13059084117412567,0.1543460190296173,-0.31334188580513,0.061718259379267656,8464,-0.02368619106709957,-0.11747851222753525,0.293239951133728,-0.3059493273496628,0.4736070543527603
2,Day 2,1,Tray 1,DJI_20260620131000_0001,11,2,1,8464,0.30736833810806274,0.22054627537727356,0.19921086728572845,0.13654561191797257,0.5706683039665222,8464,-0.052483342587947845,-0.12887664139270782,0.2018541693687439,-0.21915631145238876,0.22300885617733002,8464,0.21240173280239105,0.24281398952007294,0.3698508143424988,-0.18673293739557265,0.7004487395286559
2,Day 2,1,Tray 1,DJI_20260620131000_0001,12,2,2,8464,0.325674444437027,0.24985060095787048,0.2209760695695877,0.12603987604379654,0.5892281591892242,8464,-0.04285411536693573,-0.10638675093650818,0.2263869047164917,-0.3016824036836624,0.2594992160797119,8464,0.2534545958042145,0.3902086615562439,0.38135629892349243,-0.19131894707679745,0.7393675565719604
2,Day 2,1,Tray 1,DJI_20260620131000_0001,13,2,3,8464,0.34798163175582886,0.35918644070625305,0.1974560171365738,0.12759436517953873,0.5774342358112335,8464,-0.03567171096801758,-0.07867716252803802,0.20421458780765533,-0.28388546109199525,0.2172080785036087,8464,0.26709699630737305,0.4202132225036621,0.37572070956230164,-0.2577126920223236,0.7024003744125367
2,Day 2,1,Tray 1,DJI_20260620131000_0001,14,2,4,8464,0.32698681950569153,0.3397502899169922,0.21279114484786987,0.06377348303794861,0.5811607301235199,8464,-0.0495028980076313,-0.07508532702922821,0.23803918063640594,-0.37928261756896975,0.2660632252693176,8464,0.17852500081062317,0.2484634667634964,0.39895278215408325,-0.4199635028839111,0.6854660928249359
2,Day 2,1,Tray 1,DJI_20260620131000_0001,15,2,5,8464,0.28050586581230164,0.29860788583755493,0.2656463384628296,-0.138465841114521,0.5724578976631164,8464,-0.08603256940841675,-0.06578177213668823,0.26123738288879395,-0.5006552338600159,0.22301389575004574,8464,0.1039842888712883,0.09606307744979858,0.4141269028186798,-0.5186352729797363,0.5847217619419098
2,Day 2,1,Tray 1,DJI_20260620131000_0001,16,2,6,8464,0.276357501745224,0.24297504127025604,0.24048972129821777,-0.024981583654880513,0.5564202070236206,8464,-0.09877995401620865,-0.07100823521614075,0.22078004479408264,-0.46338851749897,0.15744730979204177,8464,0.04454130306839943,-0.06391270458698273,0.37503382563591003,-0.48423340916633606,0.5384396791458129
2,Day 2,1,Tray 1,DJI_20260620131000_0001,17,2,7,8464,0.2291611284017563,0.1804107129573822,0.21833139657974243,-0.05306813120841979,0.5449522018432618,8464,-0.13137544691562653,-0.08779386430978775,0.19518396258354187,-0.4170880913734436,0.11517964154481887,8464,-0.05003978684544563,-0.0833333358168602,0.3109739124774933,-0.4357589930295944,0.48553546965122224
2,Day 2,1,Tray 1,DJI_20260620131000_0001,18,2,8,8464,0.23543351888656616,0.1861734539270401,0.19751806557178497,-0.005533024482429007,0.5291052877902984,8464,-0.12313394248485565,-0.08707194030284882,0.19156068563461304,-0.4215541660785675,0.11068671941757194,8464,-0.04189807549118996,-0.08018992096185684,0.3044285476207733,-0.4439351260662079,0.44115349650382996
2,Day 2,1,Tray 1,DJI_20260620131000_0001,19,2,9,8464,0.2360171526670456,0.189255028963089,0.17347490787506104,0.04864645004272461,0.5114774465560913,8464,-0.13243041932582855,-0.10006716102361679,0.16648505628108978,-0.3836120069026947,0.07297118827700609,8464,-0.0040069161914289,-0.08837209641933441,0.32977041602134705,-0.4082212865352631,0.5063223421573638
2,Day 2,1,Tray 1,DJI_20260620131000_0001,20,2,10,8464,0.24012678861618042,0.19813629984855652,0.15757746994495392,0.09987195581197739,0.5004042088985443,8464,-0.12156259268522263,-0.11549986153841019,0.18140937387943268,-0.34016379415988923,0.12035318762063976,8464,0.008282977156341076,-0.1037735864520073,0.35735347867012024,-0.4296587407588959,0.6031712770462035
2,Day 2,1,Tray 1,DJI_20260620131000_0001,21,3,1,8464,0.327902227640152,0.251779705286026,0.21071764826774597,0.11732684746384621,0.6047684788703918,8464,-0.04033207893371582,-0.12646998465061188,0.21799862384796143,-0.250485423207283,0.26986975073814384,8464,0.2754051387310028,0.41314584016799927,0.3625796437263489,-0.1943998783826828,0.7217345893383026
2,Day 2,1,Tray 1,DJI_20260620131000_0001,22,3,2,8464,0.33710813522338867,0.32426202297210693,0.19948101043701172,0.14471485912799836,0.5849768638610839,8464,-0.04666904732584953,-0.09468739479780197,0.19214649498462677,-0.26158566176891324,0.22450369745492935,8464,0.22945907711982727,0.3270729184150696,0.36467888951301575,-0.25424845814704894,0.6648721694946289
2,Day 2,1,Tray 1,DJI_20260620131000_0001,23,3,3,8464,0.3975570797920227,0.4542006552219391,0.20626366138458252,0.17198437750339507,0.6015508532524109,8464,-0.022133449092507362,-0.01948842965066433,0.20791804790496826,-0.26732202172279357,0.23896573334932328,8464,0.34170758724212646,0.4531634449958801,0.34013831615448,-0.2030264526605605,0.6627423286437988
2,Day 2,1,Tray 1,DJI_20260620131000_0001,24,3,4,8464,0.36987221240997314,0.4444095492362976,0.23016932606697083,0.02969989553093912,0.590389484167099,8464,-0.05650362744927406,-0.047667913138866425,0.23394466936588287,-0.38736373782157896,0.22931362986564635,8464,0.2117573469877243,0.38307511806488037,0.40093594789505005,-0.42949401438236234,0.6272774338722229
2,Day 2,1,Tray 1,DJI_20260620131000_0001,25,3,5,8464,0.3232804536819458,0.4166746437549591,0.2768774926662445,-0.09889764711260796,0.5868746757507324,8464,-0.0602911114692688,-0.04779130220413208,0.2871488332748413,-0.4857682019472122,0.2659619092941284,8464,0.10903633385896683,0.26768967509269714,0.45321932435035706,-0.5175096988677979,0.6326457560062408
2,Day 2,1,Tray 1,DJI_20260620131000_0001,26,3,6,8464,0.2651093602180481,0.25135788321495056,0.25015994906425476,-0.09245908260345453,0.5557708084583283,8464,-0.12055268883705139,-0.09859155118465424,0.24000512063503265,-0.45800604224205016,0.17994183301925654,8464,-0.00793274212628603,-0.09638553857803345,0.3982888162136078,-0.5161051750183105,0.5326486468315125
2,Day 2,1,Tray 1,DJI_20260620131000_0001,27,3,7,8464,0.2654258906841278,0.2091149240732193,0.2252711057662964,-0.03916570171713829,0.552340292930603,8464,-0.12320096045732498,-0.08837209641933441,0.20623116195201874,-0.4171805471181869,0.14762137830257416,8464,-0.03187880292534828,-0.08519941568374634,0.3418353199958801,-0.46194436848163606,0.4901960790157318
2,Day 2,1,Tray 1,DJI_20260620131000_0001,28,3,8,8464,0.2859802842140198,0.2264949083328247,0.2425992786884308,0.039421927183866515,0.5694929659366608,8464,-0.0729469284415245,-0.07156875729560852,0.2565839886665344,-0.44768706560134885,0.22832900732755657,8464,0.045606885105371475,-0.06557376682758331,0.42585378885269165,-0.5091210603713989,0.6691023111343384
2,Day 2,1,Tray 1,DJI_20260620131000_0001,29,3,9,8464,0.26287779211997986,0.20428183674812317,0.2072555124759674,0.08456533998250965,0.5388176321983338,8464,-0.10234487056732178,-0.08606285601854324,0.21447758376598358,-0.45989304780960083,0.14713014662265778,8464,0.00023350282572209835,-0.0824742242693901,0.4022683799266815,-0.530555009841919,0.6206986963748932
2,Day 2,1,Tray 1,DJI_20260620131000_0001,30,3,10,8464,0.28765425086021423,0.20928481221199036,0.18478350341320038,0.10633797273039818,0.556618195772171,8464,-0.08248423784971237,-0.10387451946735382,0.2270701676607132,-0.3663671851158142,0.25836773216724396,8464,0.09723825752735138,-0.08491190522909164,0.42800357937812805,-0.45081484913825987,0.6757137775421143
2,Day 2,1,Tray 1,DJI_20260620131000_0001,31,4,1,8464,0.3516443371772766,0.39922136068344116,0.2210243046283722,0.09813084453344345,0.6309814691543578,8464,-0.0004867560928687453,-0.034404583275318146,0.23531390726566315,-0.261183625459671,0.3243153661489486,8464,0.2692835330963135,0.41521283984184265,0.3943132162094116,-0.332292240858078,0.7120253920555114
2,Day 2,1,Tray 1,DJI_20260620131000_0001,32,4,2,8464,0.41911548376083374,0.4641236364841461,0.1815677136182785,0.17417614609003068,0.6342651665210723,8464,0.04698328301310539,0.028052272275090218,0.19938068091869354,-0.148345485329628,0.32077648043632506,8464,0.34445589780807495,0.4627646207809448,0.3423865735530853,-0.1368210658431053,0.7128804504871368
2,Day 2,1,Tray 1,DJI_20260620131000_0001,33,4,3,8464,0.40816986560821533,0.4338862895965576,0.16754084825515747,0.18025885224342347,0.608930605649948,8464,0.0015272345626726747,-0.014856690540909767,0.19111362099647522,-0.22504127621650696,0.2686279207468032,8464,0.2653931677341461,0.4103015661239624,0.3950771987438202,-0.40583335161209105,0.6761488318443298
2,Day 2,1,Tray 1,DJI_20260620131000_0001,34,4,4,8464,0.4314242899417877,0.4923854470252991,0.224979430437088,0.1040754705667496,0.663672149181366,8464,0.04197467863559723,0.07417388260364532,0.27776050567626953,-0.3931878566741943,0.39786338806152344,8464,0.16333819925785065,0.3842507004737854,0.44484126567840576,-0.48886480629444123,0.6522547602653503
2,Day 2,1,Tray 1,DJI_20260620131000_0001,35,4,5,8464,0.3801208436489105,0.47356075048446655,0.2658160328865051,0.01283464469015601,0.6705136656761168,8464,0.017621135339140892,0.039299022406339645,0.29372119903564453,-0.41470439136028286,0.4319289058446884,8464,0.06315934658050537,-0.08390682935714722,0.4366864264011383,-0.509728479385376,0.6080030739307404
2,Day 2,1,Tray 1,DJI_20260620131000_0001,36,4,6,8464,0.31606802344322205,0.3983750343322754,0.23864153027534485,-0.02756144348531961,0.5637993812561035,8464,-0.09160814434289932,-0.07220004498958588,0.22824746370315552,-0.4149958461523056,0.1757899507880211,8464,0.03516596555709839,-0.06143079325556755,0.39012381434440613,-0.48882022500038147,0.5143632113933563
2,Day 2,1,Tray 1,DJI_20260620131000_0001,37,4,7,8464,0.34320083260536194,0.41157060861587524,0.2208482176065445,0.09362850785255432,0.5786018133163452,8464,-0.03877102583646774,-0.04798464477062225,0.21044088900089264,-0.34997774064540865,0.20569548159837722,8464,0.030352745205163956,-0.053529903292655945,0.3749481439590454,-0.4770669400691986,0.5150089263916016
2,Day 2,1,Tray 1,DJI_20260620131000_0001,38,4,8,8464,0.2962907552719116,0.23655351996421814,0.2019728422164917,0.08097781985998155,0.5538985669612885,8464,-0.08626867830753326,-0.07339449226856232,0.19611616432666779,-0.3539428114891052,0.16409198641777037,8464,-0.018955769017338753,-0.07128844410181046,0.34953850507736206,-0.47594159841537476,0.4918170154094696
2,Day 2,1,Tray 1,DJI_20260620131000_0001,39,4,9,8464,0.3294077217578888,0.27509790658950806,0.20569385588169098,0.13563514351844788,0.5875553727149964,8464,-0.028750628232955933,-0.06361987441778183,0.22038739919662476,-0.28607451915740967,0.26786690652370454,8464,0.07089104503393173,-0.057046979665756226,0.38333991169929504,-0.4524882376194,0.6046960175037384
